# PROVENANCE MAP — one row per ledger section (§685.5 / §687; machine-derived, ADDITIVE, never a rewrite of history)
# status: OPUS-TEXT/FABLE-TEXT = the section's own header names a seat · TRAILER-* = recovered from the
# introducing commit's Co-Authored-By (the §685.5(ii) route, validated 26/28 at the §238–§274 boundary)
# UNKNOWN = neither channel names a seat — these are what the owner's rule leaves genuinely owed.
# Regenerate: the walk in ODQ §687.4. Columns: section, odq_line, status, trailer, intro_commit, discharge, header
section	odq_line	status	trailer	intro_commit	discharge	header
§148	5445	TRAILER-FABLE	Fable 5	8129b6392		§148 · TC27 COLLECTED — LG/cn/pg COMPILED (2026-08-16, chair)
§149	5483	TRAILER-FABLE	Fable 5	a3b30ee63		§149 · TC28 COLLECTED — tm+sk COMPILED; TWO FORKS RULED (2026-08-16, chair)
§150	5532	TRAILER-FABLE	Fable 5	b94a5caf1		§150 · OWNER ORDER: COMPREHENSIVELY REDO THE MAPS (2026-08-16)
§151	5563	TRAILER-FABLE	Fable 5	b94a5caf1		§151 · TE26 COLLECTED — gvf+mb LANDED; 25th EXPOSURE; tm+sk DISPATCHED (2026-08-16, chair)
§152	5593	TRAILER-FABLE	Fable 5	546906380		§152 · OWNER ORDER: THE MAP GRAMMARS + BUILD-OUT BEGINS (2026-08-16)
§153	5629	TRAILER-FABLE	Fable 5	cd294d43f		§153 · THE ARTISTIC IDIOM RULED (2026-08-16, chair on owner delegation "you need to decide the style", vetoabl
§154	5655	TRAILER-FABLE	Fable 5	140528b69		§154 · OWNER ORDERS: THE MORPHOLOGY LAW + THE HIGGSFIELD GUIDE SESSION (2026-08-16)
§155	5682	TRAILER-FABLE	Fable 5	5aa0920ce		§155 · MF-R1 COLLECTED + DELIBERATE SESSION PAUSE (2026-08-16 ~05:05)
§156	5715	TRAILER-FABLE	Fable 5	36a08290c		§156 · THE HIGGSFIELD CONNECTOR SESSION (2026-08-16, resumed WITHOUT the restart — the connector hot-mounted)
§157	5734	TRAILER-FABLE	Fable 5	ff0571801		§157 · THE BASELINE CORPUS COMPLETE (2026-08-16, owner orders: "good sample size... per tier... infer and extr
§158	5766	TRAILER-FABLE	Fable 5	2e055006b		§158 · THE STATE-AXIS DISPOSITION RULED (2026-08-16, chair on owner order, vetoable)
§159	5792	TRAILER-FABLE	Fable 5	9bfaf7111		§159 · TWO OWNER CALIBRATIONS + THE WILD ROUND (2026-08-16)
§160	5813	TRAILER-FABLE	Fable 5	977c90263		§160 · MF-P1 COLLECTED — FEASIBLE, EYES-ON VERDICT, FOUR RULINGS, TC29 DISPATCHED (2026-08-16, chair)
§161	5852	TRAILER-FABLE	Fable 5	e688469b8		§161 · OWNER ORDER: THE TERRAIN-FIRST LAW (2026-08-16)
§161a	5873	TRAILER-FABLE	Fable 5	1c567d455		§161a · SUBSTRATE INPUTS BROADENED (2026-08-16, owner: "of course base terrain is derived from the dossier")
§161b	5886	TRAILER-FABLE	Fable 5	ad781917f		§161b · THE TERRAFORMING LAW (2026-08-16, owner: "terraforming happens and is allowed at higher tiers to a bou
§161c	5903	TRAILER-FABLE	Fable 5	07158bfc4		§161c · THE SITING-RING LAW (2026-08-16, owner: "some institutions should also exist a little outside the main
§161d	5920	TRAILER-FABLE	Fable 5	be7b97ca8		§161d · THE DISTRICT-ORGANISM LAW (2026-08-16, owner: "districts grow outward, the town is just the umbrella")
§161e	5925	TRAILER-FABLE	Fable 5	66b0ca8b6		§161e · MATRIX, MULTIPLICITY, OVERLAP (2026-08-16, owner: "multiple of the same districts… residential spread 
§161f	5946	TRAILER-FABLE	Fable 5	24d7106b5		§161f · CONTINUOUS SCALE + THE HIGH-WATER LAW (2026-08-16, owner: "even within a tier, population — or maybe h
§161g	5964	TRAILER-FABLE	Fable 5	5a4fb967b		§161g · THE DEMOTION GRAMMAR (2026-08-16, owner: "when a settlement gets demoted… scars, surrounded by ruins, 
§161h	5986	TRAILER-FABLE	Fable 5	8c0b6498b		§161h · THE DRIFT GRAMMAR — THE MAP'S TIME DIMENSION (2026-08-16, owner: promotion, order drift, trade re-orie
§161i	6016	TRAILER-FABLE	Fable 5	cb3eef08e		§161i · THE AMBITION GRANT (2026-08-16, owner: "be ambitious, I'm allowing it!")
§161j	6034	TRAILER-FABLE	Fable 5	0b13de5c4		§161j · THE MAP DECISION RULE (2026-08-16, owner: "reconcile between historical evidence and the absolute best
§161k	6049	TRAILER-FABLE	Fable 5	5f494c891		§161k · THE SNAPSHOT CLARIFICATION (2026-08-16, owner: "i'm not asking you for a literal slider, just the snap
§161l	6064	TRAILER-FABLE	Fable 5	0e9762ec6		§161l · SPECIFIC POWER + INSTITUTION ATTRIBUTION (2026-08-16, owner: "which power is in power and their relate
§161m	6087	TRAILER-FABLE	Fable 5	b7f3ff437		§161m · WALL TRACES + SUPPLY-CHAIN ADJACENCY (2026-08-16, owner: "castle walls and palisades shaped appropriat
§161n	6113	TRAILER-FABLE	Fable 5	c93f8c887		§161n · THE INSTITUTION-SCALE LAW (2026-08-16, owner: "a port of a village is not to the scale of a port of a 
§162	6130	TRAILER-FABLE	Fable 5	1c42c107d		§162 · TC29 COLLECTED — THE mf BUILD PLAN EXISTS (2026-08-16, chair)
§163	6172	TRAILER-FABLE	Fable 5	f96458228		§163 · THE IMMERSION SUITE RULED (2026-08-16, owner: "don't do 1 but do everything else")
§164	6187	TRAILER-FABLE	Fable 5	b6612dfa9		§164 · OWNER ORDER: BUILD THE mf FAMILY + UNLIMITED HIGGSFIELD (2026-08-16)
§164a	6210	TRAILER-FABLE	Fable 5	cde9e57cd		§164a · NEIGHBOR-EDGE CONSTRAINTS (2026-08-16, owner: "spatially aligned with the realm and only when they con
§165	6221	TRAILER-FABLE	Fable 5	460f51a84		§165 · THE INSTITUTION ATLAS ORDERED (2026-08-16, owner: "comb through all of the institutions and decide thei
§166	6245	TRAILER-FABLE	Fable 5	eda01fb05		§166 · THE UNDERGROUND STRATUM LAW (2026-08-16, owner: "tunnels, sewers, and an undercity… a different layer o
§167	6265	TRAILER-FABLE	Fable 5	ad04063c1		§167 · THE AFFINITY MATRIX + ORGANIC RELOCATION (2026-08-16, owner: "map the relationship from each institutio
§168	6290	TRAILER-FABLE	Fable 5	2bf5a4f54		§168 · UNDERCITY-AS-CITY + THE UNIVERSAL FRONT (2026-08-16, owner: "an undercity should also be a city in its 
§169	6316	TRAILER-FABLE	Fable 5	daf6bf1a9		§169 · THE RECONCILIATION AUDIT DISPATCHED (2026-08-16, owner: "audit all of the laws we made (fable)… and rec
§170	6338	TRAILER-FABLE	Fable 5	cdd688160		§170 · POST-AUDIT JUDGMENT DELEGATION + THE FULL BUILD ORDER (2026-08-16, owner: "I leave all judgments to you
§171	6358	TRAILER-FABLE	Fable 5	c57024036		§171 · THE CUTOVER LAW (2026-08-16, owner: "remove all the other maps in favor of the ones we are building — t
§172	6378	TRAILER-FABLE	Fable 5	1b8800f54		§172 · THE MAP DESIGN SESSION SEALED (2026-08-16, owner: "deal and done. i leave all of the rest to you.")
§173	6392	TRAILER-FABLE	Fable 5	b5762391d		§173 · TC30 COLLECTED — THE IMMERSION AMENDMENTS + THE LETTERING RULING (2026-08-16, chair under §170)
§174	6424	TRAILER-FABLE	Fable 5	a977d264e		§174 · TC31 COLLECTED — THE ATLAS EXISTS; FOUR RULINGS (2026-08-16, chair under §170)
§175	6459	TRAILER-FABLE	Fable 5	ca19e63cc		§175 · MF-R2 COLLECTED — COHERENT-WITH-CURES; THE FOLD EXECUTED 23/23 (2026-08-16, chair under §170)
§176	6499	TRAILER-FABLE	Fable 5	0ba4a7eff		§176 · THE FORCED-FACT RECONCILIATION LAW (2026-08-16, owner: "account for if the user forces things that usua
§177	6521	TRAILER-FABLE	Fable 5	7e2d38406		§177 · MF-B1 COLLECTED — FOUNDATION BUILT; THE ITERATION ROUND ORDERED (2026-08-16, chair under §170)
§179	6562	TRAILER-FABLE	Fable 5	871317d8d		§179 · THE ABSOLUTE-BAR CALIBRATION (2026-08-16, owner: "you are judging the aesthetics by how close it can be
§180	6587	TRAILER-FABLE	Fable 5	9ba9a291a		§180 · TE27 COLLECTED — tm-core LANDED GREEN; THE 26th EXPOSURE; TE28 DISPATCHED ON THE HARNESS (2026-08-16, c
§181	6623	TRAILER-FABLE	Fable 5	3aeeb5bc6		§181 · MF-B1b COLLECTED; THE §15 FOLD PAID; TWO RULINGS; MF-B2 DISPATCHED (2026-08-16, chair under §170)
§182	6665	TRAILER-FABLE	Fable 5	ffbe61ab6		§182 · TE28 COLLECTED — THE HARNESS IS LANDED; THE 27th EXPOSURE; THE ROLLING SOAK IS ARMED; uf-1 DISPATCHED (
§184	6703	TRAILER-FABLE	Fable 5	f87ccde40		§184 · MF-B2 COLLECTED — ALL BANDS MET; THE OPEN-FIELD RULING; MF-B3 DISPATCHED (2026-08-16, chair under §170)
§185	6743	TRAILER-FABLE	Fable 5	874f6d3c6		§185 · THE REFERENCE CORPUS COLLECTED — 48 FILES; THE GENERATION PHASE CLOSES (2026-08-16, chair)
§186	6759	TRAILER-FABLE	Fable 5	496a9d0eb		§186 · THE wc-1b SIGNATURE (2026-08-16, chair — the §52.3 cure signed; FIVE WC waves unblocked)
§187	6787	TRAILER-FABLE	Fable 5	c84feaecc		§187 · THE OWNER BATCH ASSEMBLED (2026-08-16, chair)
§188	6806	TRAILER-FABLE	Fable 5	304ee9072		§188 · TE29 COLLECTED — EP STAGE ONE LANDED; THE 29th EXPOSURE; THE FIRST-RUN SUPERSESSION RULING; EP STAGE TW
§189	6845	TRAILER-FABLE	Fable 5	64a948306		§189 · MF-B3 COLLECTED — ALL TEN UNDER CEILING; THE FIELDS SOLVED; MF-B4 DISPATCHED (2026-08-16, chair under §
§190	6875	TRAILER-FABLE	Fable 5	8d5a375ee		§190 · THE NON-OVERLAP LAW (2026-08-16, owner: "you are overlapping buildings — don't do that")
§190a	6889	TRAILER-FABLE	Fable 5	876d18056		§190a · THE RIGHT-OF-WAY LAW (2026-08-16, owner: "and the buildings are also blocking streets")
§190b	6902	TRAILER-FABLE	Fable 5	9fa45f64e		§190b · THE ALLEY-GAP LAW (2026-08-16, owner: the between-block slivers are "naturally occurring alleyways — I
§190c	6920	TRAILER-FABLE	Fable 5	44ee13591		§190c · THE WORKSITE HABITATION LAW (2026-08-16, owner: farmers/fishermen/huntsmen/overseers live at their wor
§190d	6939	TRAILER-FABLE	Fable 5	189b63328		§190d · THE FAUBOURG LAW (2026-08-16, owner: extramural growth around walls; new rings only with money and tim
§191	6955	TRAILER-FABLE	Fable 5	b48953f8b		§191 · TE30 COLLECTED — EP STAGE TWO LANDED; THE 30th EXPOSURE; STAGE THREE DISPATCHED (2026-08-16, chair)
§192	6985	TRAILER-FABLE	Fable 5	94c75d2d8		§192 · THE HISTORICAL GROUNDING AUDIT ORDERED (2026-08-16, owner: "ground each law in historical precedence fi
§193	7002	TRAILER-FABLE	Fable 5	c082c39a5		§193 · MF-B4 COLLECTED — THE FABRIC LAWS AT MEASURED ZERO; MF-B5 DISPATCHED (2026-08-16, chair under §170)
§194	7038	TRAILER-FABLE	Fable 5	34d7fc719		§194 · MF-R3 COLLECTED — THE CHARTER PASSES ITS OWN ORACLE; EIGHT CURES FOLDED; FOUR RICHES ADOPTED (2026-08-1
§195	7069	TRAILER-FABLE	Fable 5	4b5251365		§195 · THE FORENSIC ZOOM (2026-08-16, owner-ordered: "look at it in depth, zoom in, see what's overlapping, wh
§196	7106	TRAILER-FABLE	Fable 5	207a08de8		§196 · MF-B5 COLLECTED — THE VACUITY CURED AND VISUALLY CONFIRMED; MF-B6 DISPATCHED (2026-08-16, chair under §
§197	7147	TRAILER-FABLE	Fable 5	e62595b00		§197 · EP STAGE THREE COLLECTED GREEN AND EXPOSED; STAGE FOUR (EP-3B, THE FAMILY'S LAST) DISPATCHED (2026-08-1
§198	7193	TRAILER-FABLE	Fable 5	3854147e4		§198 · THE EP FAMILY CLOSES — STAGE FOUR GREEN ON RUN ONE, EXPOSED; THE ci TRAIN (TE33) DISPATCHED (2026-08-16
§199	7241	TRAILER-FABLE	Fable 5	36f639039		§199 · MF-B6 COLLECTED — THE MAP HAS ITS LETTERS, ITS MEASURE, AND ITS STATES; MF-B7 DISPATCHED (2026-08-16, c
§200	7290	TRAILER-FABLE	Fable 5	07bc58f84		§200 · OWNER CATCH: THE WALL-CLEARANCE LAW — WALLS MUST NOT OVERLAP BUILDINGS (2026-08-16, owner order; chair-
§201	7322	TRAILER-FABLE	Fable 5	0bd1fd797		§201 · OWNER LAWS: THE ALLEY REGISTER + THE STREET-ATTACHMENT LAW (2026-08-16, owner order; redirected into MF
§202	7354	TRAILER-FABLE	Fable 5	cf4d1380c		§202 · OWNER LAW: UNIVERSAL ACCESS, TRANSITIVE TO THE STREET NETWORK (2026-08-16, owner order in two parts; th
§203	7382	TRAILER-FABLE	Fable 5	9f0af2e80		§203 · OWNER LAW: ZONE CONTAINMENT + ZONE FILL (2026-08-16, owner order; fourth MF-B7 redirect — the four-law 
§204	7406	TRAILER-FABLE	Fable 5	99090e664		§204 · OWNER AMENDMENT: COURTS ARE RARE (2026-08-16)
§205	7416	TRAILER-FABLE	Fable 5	18861994f		§205 · OWNER LAWS: RIVER NAVIGABILITY, RIVER CLASS FOLLOWS FUNCTION, TERRAIN-MAXIMIZED DEFENSES (2026-08-16; f
§206	7445	TRAILER-FABLE	Fable 5	18861994f		§206 · RS-1 COLLECTED — THE FIRST ROLLING SOAK COMPLETE; RS-2 FIRED AT 9ed2436c (2026-08-16, chair §170)
§207	7480	TRAILER-FABLE	Fable 5	e40456201		§207 · OWNER ORDER: THE ABSOLUTE BAR REAFFIRMED — EQUAL OR BETTER THAN THE REFERENCE CORPUS, AND A COMPREHENSI
§208	7504	TRAILER-FABLE	Fable 5	277eccbd0		§208 · OWNER ORDER: THE LOOK ITSELF — AND FABLE PLACED AT THE MAXIMUM-IMPACT SEAT (2026-08-16; MF-A1 dispatche
§209	7532	TRAILER-FABLE	Fable 5	5562d2781		§209 · THE URBANISM ATLAS COLLECTED — THE GRAIN CONVICTION, AND ALL TEN PROPOSALS ADOPTED (2026-08-16, chair §
§210	7584	TRAILER-FABLE	Fable 5	6c78ac8e7		§210 · THE ci TRAIN COLLECTED GREEN AND EXPOSED; THE ca-015 DIAGNOSTIC AND THE WF COMPILE DISPATCHED (2026-08-
§211	7627	FABLE-TEXT	Fable 5	57266cb38		§211 · MF-A1 COLLECTED — THE PAINTED PROTOTYPE WORKS, IN BUDGET, DETERMINISTIC; THE REMAINING DISTANCE IS GEOM
§212	7666	TRAILER-FABLE	Fable 5	1161b47dd		§212 · MF-B7 COLLECTED — FOUR OWNER LAWS BUILT AND PROVEN, THE REST HONESTLY CARRIED; MF-B8 (THE GEOMETRY WAVE
§213	7712	TRAILER-FABLE	Fable 5	b91297874		§213 · RS-2 COLLECTED — THE EPOCH FLAG HAS NO SOAK DISPOSITION; TE34 (THE HARNESS MICRO-BATCH) DISPATCHED (202
§214	7750	TRAILER-FABLE	Fable 5	a302979ed		§214 · OWNER LAW: FEATURE ICONOGRAPHY — CASTLE WALLS LOOK LIKE CASTLE WALLS, TERRAIN LOOKS LIKE TERRAIN (2026-
§215	7778	TRAILER-FABLE	Fable 5	c7976aebd		§215 · TC32 COLLECTED — WF-1 REFUSED IN PART AND SPLIT FOUR WAYS; THE FOUR QUESTIONS RULED; TE35 EXECUTES WF-1
§216	7818	TRAILER-FABLE	Fable 5	875aa4a2f		§216 · OWNER LAW: THE CONVERGENCE LOOP — THE CORPUS IS THE NORTH STAR; REFINE AND RE-COMPARE UNTIL OBJECTIVELY
§217	7847	TRAILER-FABLE	Fable 5	387d1e78e		§217 · OWNER GRANT: MAP-PROGRAM BUDGET RAISES AUTHORIZED WHERE NECESSARY FOR THE FULL AMBITION (2026-08-16)
§218	7868	TRAILER-FABLE	Fable 5	c25f5def0		§218 · OWNER ORDER: GO WILD ON REFERENCES — HF-2 (FABLE) GROWS THE NORTH STAR (2026-08-16)
§219	7889	TRAILER-FABLE	Fable 5	47543fbec		§219 · DX1 COLLECTED — THE ca-015 COLLAPSE ROOT-CAUSED: MISSING P4 RECONCILIATION, REPAIR CHARTERED (2026-08-1
§220	7925	TRAILER-FABLE	Fable 5	55b22e15f		§220 · CHAIR RULING: THE APP-REALISTIC PERFORMANCE GATE (2026-08-16, self-imposed on the owner's performance q
§221	7942	FABLE-TEXT	Fable 5	920a2f45a		§221 · HF-2 COLLECTED — THE NORTH STAR IS NOW WELL-SAMPLED (2026-08-16, chair §170; Fable seat; 120 credits, 1
§222	7970	TRAILER-FABLE	Fable 5	10bdec23f		§222 · OWNER ORDER: CORPUS ROUND TWO — MID-BANDS, TERRAIN, TRADE ROUTES, STRESSORS; ALL JUDGMENT DELEGATED (20
§223	7994	TRAILER-FABLE	Fable 5	188210338		§223 · OWNER ORDER: THE SUBSCRIPTION EXPIRES AFTER TOMORROW — SPEND THE BALANCE ON THE BEST AND MOST VARIED RE
§224	8019	TRAILER-FABLE	Fable 5	769f75c4c		§224 · OWNER SUGGESTION ADOPTED: BUILDING-SHAPE SPECIMEN SHEETS (2026-08-16)
§225	8032	TRAILER-FABLE	Fable 5	d3bfbd700		§225 · OWNER SUGGESTION ADOPTED WITH A FORMAT RULING: SAME-SETTLEMENT TIER-SERIES PLATES, ONE-FRAME ONLY (2026
§226	8049	TRAILER-FABLE	Fable 5	31a597e2b		§226 · OWNER REFINEMENT: TWO END-TO-END TIER TRACKS (2026-08-16)
§227	8061	TRAILER-FABLE	Fable 5	03f991bda		§227 · WF-1a LANDED AND EXPOSED; THE COLLISION SEQUENCED CLEAN; TE34's BINDING TERMINAL RELEASED (2026-08-16, 
§228	8097	TRAILER-FABLE	Fable 5	8bc5d0611		§228 · TE35 FINAL COLLECTED — THE FIFTH REFUTED PREMISE AND THE FIVE-OBLIGATION FLAG BILL (2026-08-16, chair a
§229	8134	TRAILER-FABLE	Fable 5	7951e722a		§229 · MF-B8 COLLECTED — THE GRAIN INVERSION CURED STRUCTURALLY; TOWN AND CITY IN BAND (2026-08-16, chair §170
§230	8178	TRAILER-FABLE	Fable 5	6baab77c0		§230 · OWNER CATCH: THE WALL CROSSES BUILDINGS AGAIN IN b8 — THE MUTUAL-BOUNDING LAW RULED; HOTFIX MF-B8b DISP
§231	8210	TRAILER-FABLE	Fable 5	a6f99c204		§231 · HF-3 COLLECTED (CORPUS 79→163); HF-4 DISPATCHED TO SPEND THE FINAL 646 (2026-08-16, chair §170)
§232	8243	TRAILER-FABLE	Fable 5	a6f99c204		§232 · OWNER LAW: THE WALL IS A DISTRICT PARTITION (2026-08-16; relayed into MF-B8b same-turn)
§233	8259	TRAILER-FABLE	Fable 5	b91ec3c34		§233 · OWNER ORDER: THE STANDING HANDOFF — UPDATE AT EVERY COLLECTION, MODEL-AGNOSTIC (2026-08-16)
§234	8278	TRAILER-FABLE	Fable 5	a26e16c56		§234 · THE TWO EXTERNAL ENGINEERING REVIEWS — ADOPTION FOLD AND THE REVISED SEQUENCE (2026-08-17, chair §170; 
§235	8360	TRAILER-FABLE	Fable 5	a0bac174b		§235 · TE34 COLLECTED GREEN BY THE CHAIR'S OWN GATE; THE §234 BUILD BEGINS (2026-08-17, chair §170)
§236	8386	TRAILER-FABLE	Fable 5	430e6545b		§236 · OWNER ORDER: THE OPUS CONTINUITY + FABLE RETROVALIDATION PROTOCOL (2026-08-17)
§237	8407	FABLE-TEXT	Fable 5	017ccab42		§237 · THE FABLE BOUNDARY CROSSED — OPUS CONTINUITY IN FORCE (2026-08-17; chair: Fable for this row, the LAST 
§238	8437	OPUS-TEXT	Opus 5	990580c8e	DISCHARGED-§293-298	§238 · MF-B8b COLLECTED — THE PREDICATE WAS BLIND, NOT THE OBJECT: TWO WAVES OF SELF-CERTIFYING CENSUSES REFUT
§239	8502	OPUS-TEXT	Opus 5	c48e95b41	DISCHARGED-§293-298	§239 · OWNER LAWS: THE WALL-SIDE STREET, BLOCK TERMINATION AT HARD EDGES, AND THE WALL'S TEMPORAL PRIMACY (202
§240	8555	OPUS-TEXT	Opus 5	f9e83ebe4	DISCHARGED-§293-298	§240 · OWNER LAW: EPOCH GENERATION — CORE, WALL, RING, WALL, RING (2026-08-17; chair: Opus 5 — Fable-unvalidat
§241	8595	OPUS-TEXT	Opus 5	6aabd073b	DISCHARGED-§293-298	§241 · MF-ARCH COLLECTED — EVERY CYCLE IS A MISSING VERSION AXIS; THE OWNER'S EPOCH FRAMING PROVED IT (2026-08
§242	8667	OPUS-TEXT	Opus 5	9ba6e470c	DISCHARGED-§293-298	§242 · THE NORTH STAR IS FROZEN AT 313 PLATES; THE HOLDOUT RULED (2026-08-17; chair: Opus 5 — Fable-unvalidate
§243	8720	OPUS-TEXT	Opus 5	d9cb2f88c	DISCHARGED-§293-298	§243 · THE CORPUS HAS A PERMANENT HOME — `map-corpus/` IS CANONICAL FROM NOW ON (2026-08-17, owner order; chai
§244	8747	OPUS-TEXT	Opus 5	df1c94ee8	DISCHARGED-§293-298	§244 · THE MEASUREMENT PASS OVERTURNS THE CLOSING ROUND'S TASTE CALLS AND BREAKS TWO BANDS (2026-08-17; chair:
§245	8824	OPUS-TEXT	Opus 5	9d5515ac7	DISCHARGED-§293-298	§245 · OWNER ORDER: STUDY THE URBAN PLANNING, NOT THE PAINT — AND §246 · THE RECONSTRUCTION TEST (2026-08-17; 
§247	8879	OPUS-TEXT	Opus 5	270c524e2	DISCHARGED-§293-298	§247 · OWNER STRATEGY ON THE RECORD: THE MAP IS THE ACQUISITION SURFACE (2026-08-17; chair: Opus 5 — Fable-unv
§248	8928	OPUS-TEXT	Opus 5	334d8df45	DISCHARGED-§293-298	§248 · OWNER POINTER: STUDY AZGAAR'S FANTASY-MAP-GENERATOR AS PRIOR ART — WITH AN IP DISCIPLINE (2026-08-17; c
§249	8994	OPUS-TEXT	Opus 5	c21112117	DISCHARGED-§293-298	§249 · THE ATLAS FOLD COLLECTED — THE STRONGEST-COHORT RULE RAISES THE BAR, AND THE ATLAS AUDITED ITSELF (2026
§250	9059	OPUS-TEXT	Opus 5	9c86d4c20	DISCHARGED-§293-298	§250 · THE PLAN COMPENDIUM COLLECTED — THE STREET GRAPH IS T-DOMINATED, AND A MISSING MECHANISM WOULD HAVE ERA
§251	9126	OPUS-TEXT	Opus 5	34aa8fd79	DISCHARGED-§293-298	§251 · THE CONTEXT COMPENDIUM COLLECTED — THE ANSWER TO §246 IS "PLAUSIBLE SETTLEMENT, IMPLAUSIBLE WORLD", AND
§252	9195	OPUS-TEXT	Opus 5	8098ba5b7	DISCHARGED-§293-298	§252 · MF-ARCH-2 COLLECTED — THE PIPELINE IS ACYCLIC, THE SOLVER IS DELETED, AND THE 6.8% IS ZERO (2026-08-17;
§253	9259	OPUS-TEXT	Opus 5	7987ab08f	DISCHARGED-§293-298	§253 · THE FMG STUDY COLLECTED — NOBODY SHIPS THE JOIN (2026-08-17; chair: Opus 5 — Fable-unvalidated)
§254	9324	OPUS-TEXT	Opus 5	7298fa41e	DISCHARGED-§293-298	§254 · OWNER FOUND WATABOU'S SOURCE — THE ORIGINAL MECHANISM BEHIND THE STYLE WE HAVE BEEN MEASURING (2026-08-
§255	9427	OPUS-TEXT	Opus 5	2caeb779f	DISCHARGED-§293-298	§255 · THE WATER FIGURE CHARACTERIZED — NOT A REGRESSION, A DIFFERENT RIVER; AND A CURE THAT STOPPED AT A MODU
§256	9495	OPUS-TEXT	Opus 5	5e2b33f57	DISCHARGED-§293-298	§256 · OWNER LAW: THE THREE-SOURCE PRECEDENCE — MECHANISM FROM THEM, LOOK FROM THE CORPUS, CAUSE FROM THE DOSS
§257	9527	OPUS-TEXT	Opus 5	57e670bd4	DISCHARGED-§293-298	§257 · THE GENERATION SPECIFICATION EXISTS — 24 STAGES, 33 GAPS, NINE WAVES; AND THREE QUESTIONS IT SURFACED (
§258	9604	OPUS-TEXT	Opus 5	4373b853c	DISCHARGED-§293-298	§258 · OWNER DOCTRINE: THE LAWS ARE INTENT; THE MECHANISMS ARE NEGOTIABLE (2026-08-17; chair: Opus 5 — Fable-u
§259	9659	OPUS-TEXT	Opus 5	a860dc0fd	DISCHARGED-§293-298	§259 · THE WATABOU STUDY COLLECTED — TWELVE OF OUR INFERENCES REFUTED, AND THE MUSH IS DIAGNOSED (2026-08-17; 
§260	9739	OPUS-TEXT	Opus 5	618ea9b42	DISCHARGED-§293-298	§260 · THE FTG FORK — THE DIFF IS THE PRIZE (2026-08-17; chair: Opus 5 — Fable-unvalidated)
§261	9774	OPUS-TEXT	Opus 5	16d9535ee	DISCHARGED-§293-298	§261 · OWNER CORRECTION: THE CORPUS IS NOT DERIVED FROM THE PROCEDURAL GENERATORS — A CHAIR FRAMING ERROR, RET
§262	9838	OPUS-TEXT	Opus 5	27634e04b	DISCHARGED-§293-298	§262 · G-34 RULED: BUILD THE MISSING CROSSING, DO NOT FORGIVE IT — AND W0 DISPATCHED (2026-08-17; chair: Opus 
§263	9890	OPUS-TEXT	Opus 5	ef21c5c09	DISCHARGED-§293-298	§263 · THE FTG STUDY COLLECTED — THE FORK WAS EMPTY, THE PRODUCT WAS THE PRIZE, AND §240 IS DE-RISKED (2026-08
§264	9965	OPUS-TEXT	Opus 5	8680756f2	DISCHARGED-§293-298	§264 · THE OWNER'S BUILD ORDER — RECONCILE EVERYTHING AND BUILD IT; THE STANDING CADENCE (2026-08-17; chair: O
§265	10017	OPUS-TEXT	Opus 5	f99726026	DISCHARGED-§293-298	§265 · THE CHAIR'S OWN CRITIQUE OF THE SETUP — THREE CONCERNS AND ONE CORRECTION MADE (2026-08-17; chair: Opus
§266	10074	OPUS-TEXT	Opus 5	ab01cbacd	DISCHARGED-§293-298	§266 · THE RECONCILIATION FOLD COLLECTED — AND THE INTEGRATION SPIKE IS PULLED FORWARD TO NOW (2026-08-17; cha
§267	10137	OPUS-TEXT	Opus 5	23253e8df	DISCHARGED-§293-298	§267 · THE INTEGRATION SPIKE — THE FABRIC RUNS ON REAL DATA, AND THE PERFORMANCE PASS IS A DEPENDENCY, NOT POL
§268	10225	OPUS-TEXT	Opus 5	7ec9a4e0e	DISCHARGED-§293-298	§268 · RS-3 COLLECTED — ALL THREE INSTRUMENT CURES VERIFIED, AND THE COLLAPSE INDEPENDENTLY REPLICATED (2026-0
§269	10285	OPUS-TEXT	Opus 5	50b015a9e	DISCHARGED-§293-298	§269 · THE PERFORMANCE PASS — 2× AT THE METROPOLIS WITH ZERO PIXELS MOVED, AND A CHARTERED TARGET REFUSED WITH
§270	10351	OPUS-TEXT	Opus 5	c6c8ee9a8	DISCHARGED-§293-298	§270 · W1 PARTIAL — AND THE DISCOVERY THAT THREE MECHANISMS HAD NEVER RUN ONCE (2026-08-17; chair: Opus 5 — Fa
§271	10419	OPUS-TEXT	Opus 5	ea3a6b642	DISCHARGED-§293-298	§271 · THE P4 REPAIR CURES BOTH CELLS AND IS PROVED NOT A FLOOR; THE 13-ROW RE-RECORD IS AUTHORIZED WITH CONDI
§272	10484	OPUS-TEXT	Opus 5	a8f91fb9c	DISCHARGED-§293-298	§272 · THE P4 REPAIR IS LANDED AND EXPOSED — THE COLLAPSE IS CURED (2026-08-17; chair: Opus 5 — Fable-unvalida
§273	10537	OPUS-TEXT	Opus 5	74c3c672e	DISCHARGED-§293-298	§273 · W1 COMPLETE — SIX OF SIX, AND A UNITS DEFECT THAT MADE ONE LINE MEAN SEVEN DIFFERENT RULES (2026-08-17;
§274	10616	OPUS-TEXT	Opus 5	d00bb6ede	DISCHARGED-§293-298	§274 · W2 — THE WALL LANDED WHOLE, AND THE ZOOM FOUND A DEFECT EVERY CENSUS IS BLIND TO (2026-08-17; chair: Op
